unresolved_crosswalk_id,unresolved_ip_name,unresolved_normalized_ip_name,unresolved_activity_registry_id,unresolved_indicator_registry_id,unresolved_activity_code,unresolved_normalized_activity_name,unresolved_indicator_code,unresolved_normalized_indicator_name,unresolved_output,unresolved_outcome,unresolved_cpd_indicator,unresolved_sp_indicator,unresolved_unsdcf_indicator,unresolved_reporting_year,unresolved_reporting_quarter,unresolved_target_registry_id,unresolved_evidence_required,unresolved_source_document,unresolved_source_sheet,unresolved_source_row,unresolved_mapping_method,unresolved_mapping_confidence,unresolved_mapping_status,unresolved_validation_status,unresolved_contribution_type,unresolved_gap_reason,unresolved_me_review_status,unresolved_me_corrected_value,unresolved_me_comments,unresolved_approved_by,unresolved_approved_date,crosswalk_crosswalk_id,crosswalk_ip_name,crosswalk_normalized_ip_name,crosswalk_activity_registry_id,crosswalk_indicator_registry_id,crosswalk_activity_code,crosswalk_normalized_activity_name,crosswalk_indicator_code,crosswalk_normalized_indicator_name,crosswalk_output,crosswalk_outcome,crosswalk_cpd_indicator,crosswalk_sp_indicator,crosswalk_unsdcf_indicator,crosswalk_reporting_year,crosswalk_reporting_quarter,crosswalk_target_registry_id,crosswalk_evidence_required,crosswalk_source_document,crosswalk_source_sheet,crosswalk_source_row,crosswalk_mapping_method,crosswalk_mapping_confidence,crosswalk_mapping_status,crosswalk_validation_status,crosswalk_contribution_type,crosswalk_gap_reason,crosswalk_me_review_status,crosswalk_me_corrected_value,crosswalk_me_comments,crosswalk_approved_by,crosswalk_approved_date,target_registry_id,target_ip_name,target_normalized_ip_name,target_indicator_code,target_indicator_name,target_reporting_year,target_annual_target,target_q1_target,target_q2_target,target_q3_target,target_q4_target,target_cumulative_target,target_target_type,target_unit_of_measure,target_source_document,target_source_sheet,target_source_row,target_mapping_status,target_validation_status,target_gap_reason,target_me_review_status,target_me_corrected_value,target_me_comments,target_approved_by,target_approved_date,evidence_evidence_registry_id,evidence_ip_name,evidence_activity_code,evidence_activity_name,evidence_indicator_code,evidence_indicator_name,evidence_evidence_required,evidence_evidence_type,evidence_evidence_frequency,evidence_responsible_team_or_person,evidence_source_document,evidence_source_sheet,evidence_source_row,evidence_validation_status,evidence_notes,evidence_me_review_status,evidence_me_corrected_value,evidence_me_comments,evidence_approved_by,evidence_approved_date,nrcs_crosswalk_id,nrcs_ip_name,nrcs_normalized_ip_name,nrcs_activity_registry_id,nrcs_indicator_registry_id,nrcs_activity_code,nrcs_normalized_activity_name,nrcs_indicator_code,nrcs_normalized_indicator_name,nrcs_output,nrcs_outcome,nrcs_cpd_indicator,nrcs_sp_indicator,nrcs_unsdcf_indicator,nrcs_reporting_year,nrcs_reporting_quarter,nrcs_target_registry_id,nrcs_evidence_required,nrcs_source_document,nrcs_source_sheet,nrcs_source_row,nrcs_mapping_method,nrcs_mapping_confidence,nrcs_mapping_status,nrcs_validation_status,nrcs_gap_reason,nrcs_me_review_status,nrcs_me_corrected_value,nrcs_me_comments,nrcs_approved_by,nrcs_approved_date,ip_registry_registry_id,ip_registry_ip_name,ip_registry_normalized_ip_name,ip_registry_source_document,ip_registry_source_folder,ip_registry_mapping_status,ip_registry_mapping_confidence,ip_registry_validation_status,ip_registry_remarks,ip_registry_me_review_status,ip_registry_me_corrected_value,ip_registry_me_comments,ip_registry_approved_by,ip_registry_approved_date,issue_group,decision_needed,proposed_fix,fix_confidence,requires_human_approval,agent_triage_note
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_ea347ff8040998,PeaceWin,peacewin,act_065440f36caaaf,ind_8542fb7dca4c1c,ADVSRHR12,sub activity 1 2 conduct project steering committee meeting with social development committee members focusing on key priority identified from different activities implemented in hfs sa hfomc and mss from 2025 linking with planning and budgeting of 2026,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,40.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_b8212fc521e1b8,PeaceWin,peacewin,act_12e560641e743b,ind_8542fb7dca4c1c,ADVSRHR13,sub activity 1 3 support municiplaities to organize sharing of social audit findings with prepration of scale up plan in remaining health facilities from municipal resources 8 event 15 participants in each,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,41.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_c87b56c2687e4c,PeaceWin,peacewin,act_8f8ba383c0f063,ind_8542fb7dca4c1c,ADVSRHR14,sub activity 1 4 orientation on srhr toolkit to provincial nrmin muan members provincial level event 25 30 participants,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,42.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_9d8f5802cc64f3,PeaceWin,peacewin,act_0e056e7861ad58,ind_8542fb7dca4c1c,ADVSRHR15,sub activity 1 5 orientation on srhr toolkit to elected representative from rhea municipalities in bajhang and bajura district level event 40 participants in each district,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,43.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_efb8680c90ab20,PeaceWin,peacewin,act_ee2dc42c1d58d8,ind_8542fb7dca4c1c,CDSRHR21,sub activity 2 1 support to provide follow up and monitoring visit to selected hfs to provide coaching and mentoring with specific focus on adolescent friendly srh service delivery 4 hf in each district 8hfs,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,44.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_1eacf789904222,PeaceWin,peacewin,act_0d8a01b178b508,ind_8542fb7dca4c1c,CDSRHR22,sub activity 2 2 support to organize jont monitoring visit to hfs which received the support on hfomc mss sa in previous years with specific focus to review the implementation status of action points and service delivery status on cervical cancer screening sa before the sdc meeting at municipality 5 hf in each district 10hfs,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,45.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_91a8e50394820c,PeaceWin,peacewin,act_9bfddb76e59314,ind_8542fb7dca4c1c,CDSRHR23,sub activity 2 3 facilitate an exchange visit between municipalities for demonstration of waste management sites established in 2025 and the replication of models 1 event in each districts 30 partcipants 6 7 per palika mayor d mayor hc sdc chair hfomc chair hp,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,46.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_10a12ad60f835b,PeaceWin,peacewin,act_95905051b969a7,ind_8542fb7dca4c1c,CCDSRHR24,sub activity 2 4 support health office to scale up of pam v2 at health failities of bajhang to ensure proper recording and reporting strengthening the scm to ensure availability of fp rh commodities for continiue srhr service delivery 120 participants 5 batch,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,47.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_45612acec299ab,PeaceWin,peacewin,act_6e3566632818d2,ind_8542fb7dca4c1c,ADVCSE31,sub activity 3 1 one day review and reflection of afic established in 2024 including nursing staff of the hfs near by afic to strengthen the quaity of afic and linkages between afic and hfs with specific focus on fp srh 1 event in each district 30 participants in each afic focal teacher nursing staff near by hfs and student,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,48.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_ec657ae7e7c306,PeaceWin,peacewin,act_b0327ba2d6eb84,ind_8542fb7dca4c1c,MONITORRH1,joint monitoring government project staff and executive committee members,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,49.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_c424e662f02a9f,PeaceWin,peacewin,act_22b51587e3d505,ind_8542fb7dca4c1c,CDMNH11,sub activity 1 1 support one day emergency obstetric care eoc mpdsr review and referral coordination workshop district level event in kailali and kanchanpur 35 participant from beonc and selected high high volume bcs,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,50.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_1d5f3b5a85522d,PeaceWin,peacewin,act_452d42fceb8141,ind_8542fb7dca4c1c,CDMNH12,sub activity 1 2 review and technical update on safe abortion cervical cancer fp ppfp sti to service providers from high volume health facilities in bajhang and bajura with involvement of trainer from training sites 2 days event 2 event 30 participants in each,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,51.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_9d1560c55c7872,PeaceWin,peacewin,act_80573ae78fcb4e,ind_8542fb7dca4c1c,CDMNH13,sub activity 1 3 training on disability inclusive and respectful maternity care for staff from selected hospitals of sudurpaschim 20 participants at province nursing maternity incharge phtc,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,52.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_f290ce97c6ecc8,PeaceWin,peacewin,act_cff8f7ac2c82ce,ind_8542fb7dca4c1c,CDRHMNH14,sub activity 1 4 training on trainer tot on rh intigrated rh morbidity 3 days 20 partcipants from health office provicional health training centre and selected hospital,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,53.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_06d6d0becf08fe,PeaceWin,peacewin,act_c97c39bd86e8ab,ind_8542fb7dca4c1c,CDMNH15,sub activity 1 5 support mosd to organize referral coordintation meeting focusing on mpdsr and emergency obstretic care partcipants from selected referral hospitals of kailali and kanchanpur 40 participants at province,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,54.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_d83d4839a2d337,PeaceWin,peacewin,act_f24ba3cfafc896,ind_8542fb7dca4c1c,MONITORRH2,joint monitoring government project staff and executive committee members,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,55.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_2e612cde744506,PeaceWin,peacewin,act_82c84b18a670bb,ind_8542fb7dca4c1c,ADVSRHR111,advsrhr1 support provincial government to disseminate the findings from emonc prioritization workshop to strengthen the emonc service delivery,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,56.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
