unresolved_crosswalk_id,unresolved_ip_name,unresolved_normalized_ip_name,unresolved_activity_registry_id,unresolved_indicator_registry_id,unresolved_activity_code,unresolved_normalized_activity_name,unresolved_indicator_code,unresolved_normalized_indicator_name,unresolved_output,unresolved_outcome,unresolved_cpd_indicator,unresolved_sp_indicator,unresolved_unsdcf_indicator,unresolved_reporting_year,unresolved_reporting_quarter,unresolved_target_registry_id,unresolved_evidence_required,unresolved_source_document,unresolved_source_sheet,unresolved_source_row,unresolved_mapping_method,unresolved_mapping_confidence,unresolved_mapping_status,unresolved_validation_status,unresolved_contribution_type,unresolved_gap_reason,unresolved_me_review_status,unresolved_me_corrected_value,unresolved_me_comments,unresolved_approved_by,unresolved_approved_date,crosswalk_crosswalk_id,crosswalk_ip_name,crosswalk_normalized_ip_name,crosswalk_activity_registry_id,crosswalk_indicator_registry_id,crosswalk_activity_code,crosswalk_normalized_activity_name,crosswalk_indicator_code,crosswalk_normalized_indicator_name,crosswalk_output,crosswalk_outcome,crosswalk_cpd_indicator,crosswalk_sp_indicator,crosswalk_unsdcf_indicator,crosswalk_reporting_year,crosswalk_reporting_quarter,crosswalk_target_registry_id,crosswalk_evidence_required,crosswalk_source_document,crosswalk_source_sheet,crosswalk_source_row,crosswalk_mapping_method,crosswalk_mapping_confidence,crosswalk_mapping_status,crosswalk_validation_status,crosswalk_contribution_type,crosswalk_gap_reason,crosswalk_me_review_status,crosswalk_me_corrected_value,crosswalk_me_comments,crosswalk_approved_by,crosswalk_approved_date,target_registry_id,target_ip_name,target_normalized_ip_name,target_indicator_code,target_indicator_name,target_reporting_year,target_annual_target,target_q1_target,target_q2_target,target_q3_target,target_q4_target,target_cumulative_target,target_target_type,target_unit_of_measure,target_source_document,target_source_sheet,target_source_row,target_mapping_status,target_validation_status,target_gap_reason,target_me_review_status,target_me_corrected_value,target_me_comments,target_approved_by,target_approved_date,evidence_evidence_registry_id,evidence_ip_name,evidence_activity_code,evidence_activity_name,evidence_indicator_code,evidence_indicator_name,evidence_evidence_required,evidence_evidence_type,evidence_evidence_frequency,evidence_responsible_team_or_person,evidence_source_document,evidence_source_sheet,evidence_source_row,evidence_validation_status,evidence_notes,evidence_me_review_status,evidence_me_corrected_value,evidence_me_comments,evidence_approved_by,evidence_approved_date,ip_registry_registry_id,ip_registry_ip_name,ip_registry_normalized_ip_name,ip_registry_source_document,ip_registry_source_folder,ip_registry_mapping_status,ip_registry_mapping_confidence,ip_registry_validation_status,ip_registry_remarks,ip_registry_me_review_status,ip_registry_me_corrected_value,ip_registry_me_comments,ip_registry_approved_by,ip_registry_approved_date,issue_group,decision_needed,proposed_fix,fix_confidence,requires_human_approval,agent_triage_note
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_ef0de58ab41d8c,KIDS,kids,act_fc722be951263b,,MIDYRLP,activity 14 review refelection joint monitoring with government officials and colloborative stakeholders,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,45.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_2489f21fd015d8,KIDS,MIDYRLP,"Activity : 14: Review, Refelection, Joint Monitoring with Government Officials and Colloborative Stakeholders.",,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,45.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_ba8a552a43f2a2,KIDS,kids,act_f0357cd73f5118,,SAFEMOTHERLP,activity 15 1 advocacy workshop on planning and budgting based on emonc finding at provincial level,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,46.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_68ca3a58dee83e,KIDS,SAFEMOTHERLP,Activity 15.1: Advocacy Workshop on planning and budgting based on EMoNC finding at Provincial Level,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,46.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_a25bc79a7710cd,KIDS,kids,act_3281c6f87f5e5e,,,activity 15 2 srhr budget analysis findings sharing meeting with province,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,47.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_3bfde24f457a85,KIDS,,Activity 15.2: SRHR budget analysis findings Sharing meeting with Province,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,47.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_975a190ff185ad,KIDS,kids,act_c24a6878178fa4,,,activity 15 3 support academic institutions in developing state of the art training sites,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,48.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_542304342d8ff3,KIDS,,Activity 15.3: Support academic institutions in developing state-of-the-art training sites.,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,48.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_379f32b47fa594,KIDS,kids,act_e990713977e79c,,SAFEMOTHERLP,sub activity 15 4 support in formulation of provincial safe motherhood road map,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,49.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_ac0677b2418e42,KIDS,SAFEMOTHERLP,Sub-Activity 15.4: Support in formulation of provincial safe motherhood road map,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,49.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_1e30c688d4409d,KIDS,kids,act_2951b1aa5a2258,,SAFEMOTHERLP,sub activity 15 5 birthing centre assesment findings sharing meeting with provincial level,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,50.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_04a95774b4227a,KIDS,SAFEMOTHERLP,Sub Activity; 15.5 Birthing centre assesment Findings sharing meeting with provincial level,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,50.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_52b17f92d8db2a,KIDS,kids,act_4917ab5f4e4f25,,SAFEMOTHERLP,sub activity 15 6 technical committee meeting for birthing center assessment at provincial level,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,51.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_3f1f5582e14667,KIDS,SAFEMOTHERLP,Sub-Activity 15.6: Technical Committee meeting for Birthing center assessment at provincial level,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,51.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_04674fc8b95613,KIDS,kids,act_94e0d9eb303754,,SAFEMOTHERLP,sub activity 15 7 birthing centre assesment priortization workshop at lumbini,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,52.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_e0b45b7e2352c8,KIDS,SAFEMOTHERLP,Sub-Activity 15.7: Birthing centre assesment / priortization workshop at Lumbini,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,52.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_235c50ca371450,KIDS,kids,act_1f8b54366ec421,,EMOCBEONCLP,sub activity 15 8 dissimination of national fistula elimination roadmap and national mid wifery roadmap,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,53.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_6839ff6c1ad889,KIDS,EMOCBEONCLP,Sub-Activity 15.8 : Dissimination of National Fistula elimination roadmap and National Mid-wifery roadmap.,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,53.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_9aa038f3f83417,KIDS,kids,act_82ac10fa2cecb7,,CAPCITBULLP,activity 16 capacity building of ip staffs,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,54.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_bb45d2fff79911,KIDS,CAPCITBULLP,Activity 16: Capacity building of IP staffs,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,54.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_6bfd57a2ef71a9,KIDS,kids,act_a0c9705aa055c0,,MONITORIPLP,17 ip monitoring cost for staff board members and government officials,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,55.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_3164addeb65827,KIDS,MONITORIPLP,"17: IP Monitoring Cost (for staff, board members and government officials)",,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,55.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_426930cd2033c9,KIDS,kids,,Number of FP micro plans available in Priority Palikas. Baseline: 9 Target: 12,2026.0,1,1,1,1,,1,indicator,,kidsindicator.xlsx,Inidcator target,2.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_a656f4beb79059,KIDS,kids,,"Number of hospitals supported with data quality assessment, monitoring, and follow for strengthening PPFP services. Baseline: 0 Target: 2",2026.0,2,2,2,,,2,indicator,,kidsindicator.xlsx,Inidcator target,3.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_1a8919f4a53136,KIDS,kids,,Number of health facilities provided onsite coaching/mentoring for strengthening FP services. Baseline: 0 Target: 5,2026.0,2,,2,2,1,2,indicator,,kidsindicator.xlsx,Inidcator target,4.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_7cde4841634e4f,KIDS,kids,,Number of individuals who receive quality disable friendly SRH services at Lumbini Provincial Hospital with the provision of a sign language interpreter. Baseline: 0 Target: 100,2026.0,50,50,50,50,50,50,indicator,,kidsindicator.xlsx,Inidcator target,5.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_ddcd303ea3ba4e,KIDS,kids,,Number right holders oriented on disability friendly SRH guidelines. Baseline: 32 Target: 57,2026.0,25,,25,,,25,indicator,,kidsindicator.xlsx,Inidcator target,6.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_962381e3494f93,KIDS,kids,,Number of joint assessments for disability-friendly services in previously oriented hospitals. Baseline: 0 Target: 2,2026.0,1,1,1,,,1,indicator,,kidsindicator.xlsx,Inidcator target,7.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_bf4458f3179769,KIDS,kids,,Number of Health Offices operating new system (PAMS V2) to report FP commodities/ Supply chain management. Baseline 0 Target: 6,2026.0,3,3,3,,,3,indicator,,kidsindicator.xlsx,Inidcator target,8.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_8e48ddfd0fa6d9,KIDS,kids,,"Number of Muslims, In-laws and Husbands oriented on Khushal Pariwar Approach. Baseline: 0 Target: 250",2026.0,150,,150,50,50,150,indicator,,kidsindicator.xlsx,Inidcator target,9.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_4ad3303b997240,KIDS,kids,,Number of Maulanas trained on Khushal Pariwar Approach. Baseline: 0 Target: 25,2026.0,25,,,25,,25,indicator,,kidsindicator.xlsx,Inidcator target,10.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_6ef7d28e3f8e4b,KIDS,kids,,"Number of Madrasas implementing the Khushal Curriculum. Baseline: 0, Target: 5",2026.0,2,,,2,3,2,indicator,,kidsindicator.xlsx,Inidcator target,11.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_3710f7b530bf44,KIDS,kids,,Number of Health Managers trained on Health Management modular training. Baseline :0 Traget: 24,2026.0,24,24,,,,24,indicator,,kidsindicator.xlsx,Inidcator target,12.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_2963c58a90d7e8,KIDS,kids,,"Number of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services. Baseline:0, Target: 5",2026.0,5,,,5,,5,indicator,,kidsindicator.xlsx,Inidcator target,13.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_12009ff3c114a1,KIDS,kids,,"Number of health facilities with a Joint monitoring visit by local/provincial government and Health Facility Operation Management Committee. Baseline: 0, Target 5",2026.0,5,,,,5,5,indicator,,kidsindicator.xlsx,Inidcator target,14.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_67ad60db4997d1,KIDS,kids,,Number of youth networks strengthned at Municipal level: Baseline: 0 Target: 2,2026.0,1,,,1,1,1,indicator,,kidsindicator.xlsx,Inidcator target,15.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_e102ef8837f1d3,KIDS,kids,,SRH budget analysed and presented with the key authorities at provincial level with key findings. Baseline: 0 Target: Yes,2026.0,Yes,,,,1,Yes,indicator,,kidsindicator.xlsx,Inidcator target,16.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_d5c1ae9f45343b,KIDS,kids,,"Advocacy workshop for increased investment on identified Health facilities from EmOC assessment to Baseline: 0, Target 1",2026.0,1,,,1,,1,indicator,,kidsindicator.xlsx,Inidcator target,17.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_3377c4ddde716a,KIDS,kids,,"Number of capacity-building events conducted to strengthen disability-inclusive, respectful, and maternity care in hospitals. Baseline: 0 Target: 3",2026.0,3,,,3,,3,indicator,,kidsindicator.xlsx,Inidcator target,18.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_51b0e74267cf8e,KIDS,kids,cpd_indicator_code,CPD Indicator,2026.0,q1_ind_target,q1_ind_target,q2_ind_target,q3_ind_target,q4_ind_targeet,q1_ind_target,indicator,,kidsindicator.xlsx,Inidcator target,22.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_e0e6c0bc43e82d,KIDS,kids,,Minimum of 40% roll-out of activities in the action plan implemented. Target: Yes,2026.0,0,0,1,0,0,0,indicator,,kidsindicator.xlsx,Inidcator target,23.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_9d33447c5f4876,KIDS,kids,,Budget analysis report produced to indicate how to address the service gaps. Target: Yes,2026.0,0,0,1,1,1,0,indicator,,kidsindicator.xlsx,Inidcator target,24.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_97571b13208230,KIDS,kids,,Main findings of the budget analysis report presented to the decision makers before the budget preparation for discussions on improving allocations. Target: Yes,2026.0,0,0,1,11,1,0,indicator,,kidsindicator.xlsx,Inidcator target,25.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_36aa1c62f7857b,KIDS,kids,,High level of commitment and support demonstrated for the optimal delivery of EmONC services. Target: Yes,2026.0,N0,N0,N0,Yes,N0,N0,indicator,,kidsindicator.xlsx,Inidcator target,26.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_58d61911f0a483,KIDS,kids,,Number of clinics who benefitted from On-site coaching and mentoring on FP services. Target: 5,2026.0,0,0,1,1,1,0,indicator,,kidsindicator.xlsx,Inidcator target,27.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_ba4518229427d7,KIDS,kids,,"Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services. Baseline 0, Target: 3",2026.0,0,0,2,1,2,0,indicator,,kidsindicator.xlsx,Inidcator target,28.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_d89fa1bb94dfd3,KIDS,kids,,Percent of HFs with a joint monitoring visits by local/provincial government and HFOMCs. (Target 46HFs),2026.0,0,0,0,2,3,0,indicator,,kidsindicator.xlsx,Inidcator target,29.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ip_e4100ce7c253c4,KIDS,kids,kidsindicator.xlsx,H:\My Drive\unfpamel_agentic_ai\data\uploads\ipprograminidcator,matched_direct,1.0,pending_user_validation,Responsible IP inferred from source workbook identity.,,,,,,,yes,,,yes,review proposed fixes
