province,district,palika,final_latitude,final_longitude,final_coordinate_source,final_coordinate_quality,local_unit_source_name,local_unit_source_district,local_unit_source_province,local_unit_match_method,final_review_note
Sudurpaschim,Bajhang,Jayaprithbi Municipality,29.54018117,81.19356396,local_unit_shapefile_centroid,local_unit_review_variant,JayaPrithivi,BAJHANG,Sudurpaschim,local_unit_fuzzy_same_district,Resolved using local_unit shapefile centroid; UNFPA name retained; source name/renaming variant should be reviewed.
Sudurpaschim,Bajhang,Kanda Rural Municipality,29.86752965,81.30023696,local_unit_shapefile_centroid,local_unit_confirmed,Kanda,BAJHANG,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Bajhang,Kedarsyun Rural Municipality,29.51328923,80.93413590,local_unit_shapefile_centroid,local_unit_review_variant,Kedarseu,BAJHANG,Sudurpaschim,local_unit_fuzzy_same_district,Resolved using local_unit shapefile centroid; UNFPA name retained; source name/renaming variant should be reviewed.
Sudurpaschim,Bajhang,Khaptad Chhanna Rural Municipality,29.45484190,81.19770130,local_unit_shapefile_centroid,local_unit_confirmed,Khaptadchhanna,BAJHANG,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Bajhang,Masta Rural Municipality,29.54523008,81.29158536,local_unit_shapefile_centroid,local_unit_confirmed,Masta,BAJHANG,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Bajhang,Surma Rural Municipality,29.67834770,81.12687681,local_unit_shapefile_centroid,local_unit_confirmed,Surma,BAJHANG,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Bajhang,Talkot Rural Municipality,29.66046137,81.29630383,local_unit_shapefile_centroid,local_unit_confirmed,Talkot,BAJHANG,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Bajhang,Thalara Rural Municipality,29.44966588,81.00848186,local_unit_shapefile_centroid,local_unit_confirmed,Thalara,BAJHANG,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Bajura,Badimalika Municipality,29.43261094,81.49755540,local_unit_shapefile_centroid,local_unit_confirmed,Badimalika,BAJURA,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Bajura,Budhiganga Municipality,29.36234836,81.32028249,local_unit_shapefile_centroid,local_unit_confirmed,Budhiganga,BAJURA,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Bajura,Budhinanda Municipality,29.52946134,81.61921937,local_unit_shapefile_centroid,local_unit_confirmed,Budhinanda,BAJURA,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Bajura,Gaumul Rural Municipality,29.55921030,81.45115706,local_unit_shapefile_centroid,local_unit_confirmed,Gaumul,BAJURA,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Bajura,Himali Rural Municipality,29.75168774,81.66006693,local_unit_shapefile_centroid,local_unit_confirmed,Himali,BAJURA,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Bajura,Jagannath Rural Municipality,29.41008600,81.71639500,palika_center_fallback,confirmed,,,,local_unit_unmatched,No reliable local_unit match; retained previous palika_center coordinate. Review only if GIS-grade precision is required.
Sudurpaschim,Bajura,Khaptad Chhededaha Rural Municipality,29.40694156,81.29919255,local_unit_shapefile_centroid,local_unit_review_variant,Chhededaha,BAJURA,Sudurpaschim,local_unit_fuzzy_same_district,Resolved using local_unit shapefile centroid; UNFPA name retained; source name/renaming variant should be reviewed.
Sudurpaschim,Bajura,Swami Kartik Rural Municipality,29.43698029,81.75789608,local_unit_shapefile_centroid,local_unit_confirmed,Swami Kartik,BAJURA,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Bajura,Tribeni Municipality,29.32925466,81.42153780,local_unit_shapefile_centroid,local_unit_confirmed,Tribeni,BAJURA,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Dadeldhura,Aalital Rural Municipality,29.13515814,80.51244047,local_unit_shapefile_centroid,local_unit_review_variant,Alital,DADELDHURA,Sudurpaschim,local_unit_fuzzy_same_district,Resolved using local_unit shapefile centroid; UNFPA name retained; source name/renaming variant should be reviewed.
Sudurpaschim,Dadeldhura,Ajayameru Rural Municipality,29.36128477,80.51939513,local_unit_shapefile_centroid,local_unit_review_variant,Ajaymeru,DADELDHURA,Sudurpaschim,local_unit_fuzzy_same_district,Resolved using local_unit shapefile centroid; UNFPA name retained; source name/renaming variant should be reviewed.
Sudurpaschim,Dadeldhura,Amargadhi Municipality,29.28260210,80.58475431,local_unit_shapefile_centroid,local_unit_confirmed,Amargadhi,DADELDHURA,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Dadeldhura,Bhageshwor Rural Municipality,29.28116561,80.40653565,local_unit_shapefile_centroid,local_unit_review_variant,Bhageshwar,DADELDHURA,Sudurpaschim,local_unit_fuzzy_same_district,Resolved using local_unit shapefile centroid; UNFPA name retained; source name/renaming variant should be reviewed.
Sudurpaschim,Dadeldhura,Ganyapdhura Rural Municipality,29.24586946,80.67905130,local_unit_shapefile_centroid,local_unit_review_variant,Ganayapdhura,DADELDHURA,Sudurpaschim,local_unit_fuzzy_same_district,Resolved using local_unit shapefile centroid; UNFPA name retained; source name/renaming variant should be reviewed.
Sudurpaschim,Dadeldhura,Nawadurga Rural Municipality,29.35810291,80.70198229,local_unit_shapefile_centroid,local_unit_confirmed,Nawadurga,DADELDHURA,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Dadeldhura,Parashuram Municipality,29.12869809,80.34635301,local_unit_shapefile_centroid,local_unit_confirmed,Parashuram,DADELDHURA,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Darchula,Apihimal Rural Municipality,29.86061777,80.90719990,local_unit_shapefile_centroid,local_unit_confirmed,Apihimal,DARCHULA,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Darchula,Byas Rural Municipality,30.13332191,80.86121621,local_unit_shapefile_centroid,local_unit_confirmed,Byas,DARCHULA,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Darchula,Duhun Rural Municipality,29.88569987,80.61745533,local_unit_shapefile_centroid,local_unit_review_variant,Dunhu,DARCHULA,Sudurpaschim,local_unit_fuzzy_same_district,Resolved using local_unit shapefile centroid; UNFPA name retained; source name/renaming variant should be reviewed.
Sudurpaschim,Darchula,Lekam Rural Municipality,29.65970284,80.45864531,local_unit_shapefile_centroid,local_unit_confirmed,Lekam,DARCHULA,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Darchula,Mahakali Municipality,29.80435997,80.54288784,local_unit_shapefile_centroid,local_unit_confirmed,Mahakali,DARCHULA,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Darchula,Malikarjun Rural Municipality,29.73337580,80.43669624,local_unit_shapefile_centroid,local_unit_review_variant,Malikaarjun,DARCHULA,Sudurpaschim,local_unit_fuzzy_same_district,Resolved using local_unit shapefile centroid; UNFPA name retained; source name/renaming variant should be reviewed.
Sudurpaschim,Darchula,Marma Rural Municipality,29.73935832,80.82156349,local_unit_shapefile_centroid,local_unit_confirmed,Marma,DARCHULA,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Darchula,Naugad Rural Municipality,29.79407198,80.66677274,local_unit_shapefile_centroid,local_unit_confirmed,Naugad,DARCHULA,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Darchula,Shailyashikhar Municipality,29.70921657,80.57136526,local_unit_shapefile_centroid,local_unit_confirmed,Shailyashikhar,DARCHULA,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Doti,Aadarsha Rural Municipality,29.34423341,80.87693262,local_unit_shapefile_centroid,local_unit_review_variant,Adharsha,DOTI,Sudurpaschim,local_unit_fuzzy_same_district,Resolved using local_unit shapefile centroid; UNFPA name retained; source name/renaming variant should be reviewed.
Sudurpaschim,Doti,Badi Kedar Rural Municipality,29.02154717,80.88237551,local_unit_shapefile_centroid,local_unit_confirmed,Badikedar,DOTI,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Doti,Bogatan Rural Municipality,29.05471765,81.04000465,local_unit_shapefile_centroid,local_unit_review_variant,Bogtan,DOTI,Sudurpaschim,local_unit_fuzzy_same_district,Resolved using local_unit shapefile centroid; UNFPA name retained; source name/renaming variant should be reviewed.
Sudurpaschim,Doti,Dipayal Silgadhi Municipality,29.26359888,80.96997282,local_unit_shapefile_centroid,local_unit_review_variant,Dipayal Silgadi,DOTI,Sudurpaschim,local_unit_fuzzy_same_district,Resolved using local_unit shapefile centroid; UNFPA name retained; source name/renaming variant should be reviewed.
Sudurpaschim,Doti,Jorayal Rural Municipality,29.10781397,80.70073333,local_unit_shapefile_centroid,local_unit_confirmed,Jorayal,DOTI,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Doti,K.I. Singh Rural Municipality,29.17096831,80.96523925,local_unit_shapefile_centroid,local_unit_confirmed,K I Singh,DOTI,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Doti,Purbichouki Rural Municipality,29.27479469,81.06611552,local_unit_shapefile_centroid,local_unit_review_variant,Purbichauki,DOTI,Sudurpaschim,local_unit_fuzzy_same_district,Resolved using local_unit shapefile centroid; UNFPA name retained; source name/renaming variant should be reviewed.
Sudurpaschim,Doti,Sayal Rural Municipality,29.37381429,80.97457012,local_unit_shapefile_centroid,local_unit_confirmed,Sayal,DOTI,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Doti,Shikhar Municipality,29.23520458,80.82087647,local_unit_shapefile_centroid,local_unit_confirmed,Shikhar,DOTI,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Kailali,Bardagoriya Rural Municipality,28.68023296,81.04266347,local_unit_shapefile_centroid,local_unit_confirmed,Bardagoriya,KAILALI,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Kailali,Bhajani Municipality,28.51730247,80.96560578,local_unit_shapefile_centroid,local_unit_confirmed,Bhajani,KAILALI,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Kailali,Chure Rural Municipality,28.93157451,80.70401510,local_unit_shapefile_centroid,local_unit_confirmed,Chure,KAILALI,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Kailali,Dhangadhi Sub-Metropolitan City,28.69304721,80.65638574,local_unit_shapefile_centroid,local_unit_confirmed,Dhangadhi,KAILALI,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Kailali,Gauriganga Municipality,28.75296124,80.78315846,local_unit_shapefile_centroid,local_unit_confirmed,Gauriganga,KAILALI,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Kailali,Ghodaghodi Municipality,28.70542750,80.94169725,local_unit_shapefile_centroid,local_unit_confirmed,Ghodaghodi,KAILALI,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Kailali,Godawari Municipality,28.86973293,80.57779751,local_unit_shapefile_centroid,local_unit_confirmed,Godawari,KAILALI,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Kailali,Janaki Rural Municipality,28.56939102,81.14395315,local_unit_shapefile_centroid,local_unit_confirmed,Janaki,KAILALI,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Kailali,Joshipur Rural Municipality,28.57495090,81.02681487,local_unit_shapefile_centroid,local_unit_confirmed,Joshipur,KAILALI,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Kailali,Kailari Rural Municipality,28.59565652,80.81143482,local_unit_shapefile_centroid,local_unit_confirmed,Kailari,KAILALI,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Kailali,Lamki Chuha Municipality,28.65117490,81.15612625,local_unit_shapefile_centroid,local_unit_confirmed,Lamkichuha,KAILALI,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Kailali,Mohanyal Rural Municipality,28.81699282,81.05094281,local_unit_shapefile_centroid,local_unit_confirmed,Mohanyal,KAILALI,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Kailali,Tikapur Municipality,28.48506369,81.08829575,local_unit_shapefile_centroid,local_unit_confirmed,Tikapur,KAILALI,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Kanchanpur,Bedkot Municipality,28.99361730,80.27223407,local_unit_shapefile_centroid,local_unit_confirmed,Bedkot,KANCHANPUR,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Kanchanpur,Beldandi Rural Municipality,28.77342543,80.26505661,local_unit_shapefile_centroid,local_unit_confirmed,Beldandi,KANCHANPUR,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Kanchanpur,Belouri Municipality,28.70025919,80.35420591,local_unit_shapefile_centroid,local_unit_review_variant,Belauri,KANCHANPUR,Sudurpaschim,local_unit_fuzzy_same_district,Resolved using local_unit shapefile centroid; UNFPA name retained; source name/renaming variant should be reviewed.
Sudurpaschim,Kanchanpur,Bhimdatta Municipality,29.00669914,80.16958475,local_unit_shapefile_centroid,local_unit_confirmed,Bhimdatta,KANCHANPUR,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Kanchanpur,Krishnapur Municipality,28.86112613,80.47071989,local_unit_shapefile_centroid,local_unit_confirmed,Krishnapur,KANCHANPUR,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Kanchanpur,Laljhadi Rural Municipality,28.76177781,80.42948303,local_unit_shapefile_centroid,local_unit_confirmed,Laljhadi,KANCHANPUR,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Kanchanpur,Mahakali Municipality,28.89602589,80.08618507,local_unit_shapefile_centroid,local_unit_confirmed,Mahakali,KANCHANPUR,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
Sudurpaschim,Kanchanpur,Punarbas Municipality,28.64761410,80.47865435,local_unit_shapefile_centroid,local_unit_confirmed,Punarbas,KANCHANPUR,Sudurpaschim,local_unit_exact_district_palika,Resolved using local_unit shapefile centroid; UNFPA name retained.
